image_name,rotation_matrix,translation_vector,calibration_matrix,dataset,scene
00062.png,0.9099635315370384;-0.22669618933875066;-0.34723941166280486;0.26063318209243813;0.9639436724901601;0.0536930224382364;0.32254723013073844;-0.1393608051263779;0.9362381376175167,-9.891865619412808;11.70321797487094;21.96032736226389,401.96703159900625;0.0;512.0;0.0;401.96703159900625;384.0;0.0;0.0;1.0,church,church
00063.png,0.5867567591098132;-0.37797081822508366;-0.7161386501294351;0.711044624929126;0.6636628072870747;0.23230845783836146;0.3874687690619043;-0.6455150957135705;0.6581627566244939,-8.319137141657182;-0.16235606233925487;0.2757916555521936,717.8241752956975;0.0;384.0;0.0;717.8241752956975;512.0;0.0;0.0;1.0,church,church
00064.png,0.5247825568001498;-0.3165067276266713;-0.790206782712825;0.5311086116684366;0.8471981051901738;0.013379580479409708;0.665226961788173;-0.42670699775048826;0.6126942364514631,-24.550972912390144;-1.9432557295816517;-4.439383308858744,714.3334943750018;0.0;384.0;0.0;714.3334943750018;512.0;0.0;0.0;1.0,church,church
00065.png,0.9784298798535634;-0.12255987935580644;-0.16629505759953145;0.17462840237032032;0.9207628819403137;0.34885618286990033;0.1103625448027129;-0.37037115332225595;0.9223043518770857,-20.186063120841037;10.280033072354284;10.499670949086802,712.685262047588;0.0;384.0;0.0;712.685262047588;512.0;0.0;0.0;1.0,church,church
00066.png,0.9961181661009849;0.025644230080459626;0.08420791309129497;-0.030875398712582974;0.9976344001193658;0.06141916193511729;-0.0824336637421246;-0.06378069584171672;0.9945535249145703,-22.672218954095484;17.39891073490615;31.661120163357264,701.1442014865602;0.0;384.0;0.0;701.1442014865602;512.0;0.0;0.0;1.0,church,church
00067.png,0.9963081428764994;0.06647635775093229;0.05432290767393565;-0.07863067030850339;0.960586142839825;0.26662985555061675;-0.034457250685687585;-0.2699169428625728;0.9622668766152696,-23.140624520904538;24.093546087737685;24.729525697208345,2158.755837980471;0.0;384.0;0.0;2158.755837980471;512.0;0.0;0.0;1.0,church,church
00068.png,0.9917857697426457;0.060869258532809;0.11249853466447429;-0.09669443493045851;0.9325344181576727;0.3478932957169629;-0.08373274860809951;-0.3559136023208399;0.9307600842824836,-21.40499333082984;26.447687163042634;23.091905323733798,2124.6426717706518;0.0;384.0;0.0;2124.6426717706518;512.0;0.0;0.0;1.0,church,church
00069.png,0.9897575609580201;0.06557864145015338;0.12680462259706216;-0.07711176492277541;0.9931056628721134;0.08828883327938357;-0.12014052703782252;-0.09716266853525786;0.98799072344136,-20.703412038231395;19.356618687166357;31.877625095355985,699.0749557410753;0.0;384.0;0.0;699.0749557410753;512.0;0.0;0.0;1.0,church,church
00070.png,0.9969806290125844;-0.020705178547778137;-0.07483930087177529;0.028343004526097577;0.9943310665629864;0.10248123809823687;0.0722931495240392;-0.10429297986450733;0.9919156591580135,-24.404344914850864;27.28340453014709;46.01528164225619,389.4674948834709;0.0;384.0;0.0;389.4674948834709;512.0;0.0;0.0;1.0,church,church
00071.png,0.9474918726994224;0.08187164917499008;0.30912163339033555;-0.0884138326696491;0.9960578811767196;0.007189682775156851;-0.3073144079948172;-0.03414279436588988;0.9509953334436945,-26.20568851785592;20.504122602779844;43.32520080446973,683.6956877485862;0.0;384.0;0.0;683.6956877485862;512.0;0.0;0.0;1.0,church,church
00072.png,0.9379668463320319;0.13109302279413335;0.32098724983500415;-0.1841723214924891;0.9727420539456838;0.14090227990206394;-0.2937664909039317;-0.19127863409233448;0.9365435029734396,-24.65984852450208;28.088920597865958;37.66998175049431,2108.981054441757;0.0;384.0;0.0;2108.981054441757;512.0;0.0;0.0;1.0,church,church
00073.png,0.9994171611646165;-0.011959828426812338;0.0319734338734517;0.014922961279150545;0.9954504667869544;-0.09410458756243337;-0.030702494952686673;0.09452687806986923;0.995048755652729,-18.780976958731877;17.680278316411165;52.593565061095106,730.5046301130695;0.0;384.0;0.0;730.5046301130695;512.0;0.0;0.0;1.0,church,church
00074.png,0.8577346167988757;0.1610163055088944;0.4882264602673151;-0.11610773685781;0.9858215415283222;-0.12113992612049881;-0.5008096650291839;0.04721903873427272;0.864268500984716,-15.03397076352234;17.04145332055258;52.04890773276212,1453.2078507781216;0.0;384.0;0.0;1453.2078507781216;512.0;0.0;0.0;1.0,church,church
00075.png,0.9934244003888423;-0.08490880114242386;-0.07680140754325689;0.06885237211607553;0.9790223276304952;-0.19176713184212976;0.091473010041534;0.18521818887334915;0.9784308411658015,-43.788150472729875;7.338223983542486;33.975474362321336,1435.8640318882838;0.0;384.0;0.0;1435.8640318882838;512.0;0.0;0.0;1.0,church,church
00076.png,0.9999841319728833;-0.0028964896757232564;-0.004831785384058873;0.0028888587333082425;0.9999945702424451;-0.0015855537980446295;0.004836351688842021;0.0015715702930297576;0.9999870698509836,-26.83148268850673;20.635408804729703;44.6324009138522,732.2278948252136;0.0;384.0;0.0;732.2278948252136;512.0;0.0;0.0;1.0,church,church
00077.png,0.9974952332847624;0.003849655140129483;0.0706288873583576;-0.003498844451833602;0.9999809248112524;-0.005090000111401689;-0.07064713484409232;0.004830131357869125;0.9974896752194412,-25.608863524945537;20.09802387329238;45.351405886384704,391.84463856947383;0.0;384.0;0.0;391.84463856947383;512.0;0.0;0.0;1.0,church,church
00078.png,0.8574809711714702;0.17093422062551408;0.4852915374267106;-0.10268904532656117;0.9810807155628755;-0.16412065537450113;-0.5041640051101941;0.09089621427641734;0.8588111167081292,-24.99071608638692;15.479109716022336;52.41627540747759,691.9882997749955;0.0;384.0;0.0;691.9882997749955;512.0;0.0;0.0;1.0,church,church
00079.png,0.9928506358067144;0.02613970970010833;0.11646600600603198;-0.041778185952757785;0.990109731274661;0.13393021770203867;-0.11181322889846178;-0.1378384402552958;0.9841231458670645,-24.477395480050166;26.01620199086752;39.4157141595655,2090.496598884543;0.0;384.0;0.0;2090.496598884543;512.0;0.0;0.0;1.0,church,church
00080.png,0.9921864844148931;0.0877533383616662;0.08868670560347765;-0.08695388385298879;0.9961295176930518;-0.01284546859748463;-0.08947067803082707;0.005033446830051178;0.9959767377733845,-26.374351606104057;21.421538756545093;43.461623873661914,737.691698384665;0.0;384.0;0.0;737.691698384665;512.0;0.0;0.0;1.0,church,church
00081.png,0.8313203426778651;0.19926834086885994;0.5188435372801021;-0.19519061412253838;0.9787302646122285;-0.06314818517220842;-0.5203913066226444;-0.04877701773836767;0.8525336887960075,-28.289115610615635;22.028033159192415;47.64717293912392,681.3644995668807;0.0;384.0;0.0;681.3644995668807;512.0;0.0;0.0;1.0,church,church
00082.png,0.9906874671597796;0.05465918717942715;0.12470250867334172;-0.04847381589942139;0.9974642308545316;-0.0521094745504755;-0.12723455342276138;0.04557939690981001;0.9908248518243012,-26.87929734735387;19.25749212061745;46.71452142842715,735.4930501772242;0.0;384.0;0.0;735.4930501772242;512.0;0.0;0.0;1.0,church,church
00083.png,0.7598494713941091;0.18964500165721462;0.6218227674896828;-0.22433501574999085;0.9742407370776028;-0.022995367510446715;-0.6101660278404104;-0.1220236024911747;0.7828203235127019,-22.178896885748248;24.09293950630415;48.921072650911476,687.1196121043554;0.0;384.0;0.0;687.1196121043554;512.0;0.0;0.0;1.0,church,church
00084.png,0.6813365611774714;0.23936451429188194;0.6917261883871892;-0.2558678601584597;0.9632861918733451;-0.08131021266778221;-0.6857930653927529;-0.12159087895052206;0.7175677874704598,-16.51331741223615;24.192009645618384;51.234553442934235,685.9734821829041;0.0;384.0;0.0;685.9734821829041;512.0;0.0;0.0;1.0,church,church
00085.png,0.7493702908559021;0.18496506836666288;0.6357924902565746;-0.13323989444500772;0.9826738355660729;-0.1288381287590984;-0.6486071983186927;0.011834541730821137;0.7610313041598207,-27.08833483824013;16.62029705518723;52.27630345655369,689.3495988485595;0.0;384.0;0.0;689.3495988485595;512.0;0.0;0.0;1.0,church,church
00086.png,0.9683993121931918;0.09575306270717956;0.23029138743328656;-0.08969116541767996;0.9952942001384334;-0.03667356018733919;-0.23271928796249683;0.01485954753654896;0.972430422630451,-26.991423202066446;23.364385099932438;53.12901844732585,730.1970975106548;0.0;384.0;0.0;730.1970975106548;512.0;0.0;0.0;1.0,church,church
00087.png,0.8287413775585524;0.1755223905692635;0.531394034150934;-0.17209148397630936;0.9834618802258819;-0.05645574625673397;-0.5325150235112477;-0.04466117498929004;0.8452414620588553,-33.916526942454325;20.54160475091494;46.85457461826772,2201.0387404074986;0.0;384.0;0.0;2201.0387404074986;512.0;0.0;0.0;1.0,church,church
00088.png,0.9320079863506933;0.13030444305134675;0.33820388155608794;-0.16325554905784384;0.9840432316482068;0.07075693569661845;-0.32358729746445236;-0.12115968953588396;0.9384090742054982,-20.406893804308933;30.070344219511234;50.06937588461943,2093.2158648683835;0.0;384.0;0.0;2093.2158648683835;512.0;0.0;0.0;1.0,church,church
00089.png,0.9509266058794286;0.1320298943170095;0.2798333383234908;-0.10934992975260793;0.9894303472647767;-0.09523749668383204;-0.2894497937358561;0.059964113585898246;0.9553131015474078,-26.138453326237812;22.114479260009226;56.85499956107713,728.74772101436;0.0;384.0;0.0;728.74772101436;512.0;0.0;0.0;1.0,church,church
00090.png,0.5115010118149397;0.3156252613592232;0.7992167473872248;-0.10370794654899528;0.9459742287784644;-0.3072090824008631;-0.8530013931611623;0.07425262876768453;0.5165996229055968,-13.27707894801941;10.79826440723518;61.102457845480686,387.4050105268757;0.0;384.0;0.0;387.4050105268757;512.0;0.0;0.0;1.0,church,church
00091.png,0.8046205558441576;0.1659185979941225;0.5701375096875345;0.0011297914106623563;0.9597384864612785;-0.28089279303033543;-0.5937882490285633;0.22665625172202783;0.7720378610346215,-37.21556531286701;5.4377454960881;52.6083315827584,2229.08495629292;0.0;384.0;0.0;2229.08495629292;512.0;0.0;0.0;1.0,church,church
00092.png,0.741956563867014;0.217874892455655;0.6340591364944522;-0.2248051013244639;0.9718225852074385;-0.07087686011124186;-0.6316352774767661;-0.08995217683951737;0.7700295332834196,-31.65229392761632;23.22655938953253;51.63309818084562,2237.8528220668068;0.0;384.0;0.0;2237.8528220668068;512.0;0.0;0.0;1.0,church,church
00093.png,0.5952704451344784;0.22874590539279022;0.7702781367242828;-0.3849082535463046;0.9226566390815907;0.023459810540519516;-0.7053359011856224;-0.3104513442146709;0.6372764152029873,-20.13283890382618;33.95051594276488;48.59193367053032,2103.6100916805212;0.0;384.0;0.0;2103.6100916805212;512.0;0.0;0.0;1.0,church,church
00094.png,0.8877810599130685;0.16593386127824872;0.42931427106598674;-0.17293633596139424;0.984665211907746;-0.022966152549382057;-0.42654169006543363;-0.053855121761672925;0.9028631194683716,-24.72572363575697;24.35443306101087;49.797414026798464,736.6277678786225;0.0;384.0;0.0;736.6277678786225;512.0;0.0;0.0;1.0,church,church
00095.png,0.9108179215240618;0.16529414289695638;0.37827048543938563;-0.15988932094735864;0.9860674217597113;-0.04589602151764549;-0.3805865458441489;-0.018678492126405585;0.9245566478341407,-29.33675396751816;22.31214682587556;47.310678068706224,740.4985001516771;0.0;384.0;0.0;740.4985001516771;512.0;0.0;0.0;1.0,church,church
00096.png,0.16108939947472434;0.3547200403847993;0.9209907156569381;-0.0495361374571808;0.9349080047283802;-0.3514159839572216;-0.9856958843693606;0.01098706713391881;0.16817522972512566,3.688843294747168;6.2391997284852865;58.96780990091559,710.031737770092;0.0;512.0;0.0;710.031737770092;384.0;0.0;0.0;1.0,church,church
00097.png,0.8239998357722015;0.18399987488795025;0.535880879196677;-0.25195010321161326;0.9661371051686753;0.055679794431636856;-0.5074893261331143;-0.18089538429023155;0.8424556034613616,-23.286234094290464;27.88966985465554;45.61817544761388,2190.8383949684317;0.0;384.0;0.0;2190.8383949684317;512.0;0.0;0.0;1.0,church,church
00001.png,-0.13287735089213104;-0.38610781630581703;-0.9128331522285131;0.4096726987359367;0.8172461376058557;-0.40531102930801827;0.9025031243881125;-0.4278194768308991;0.049584329317151066,44.99988140229224;23.519592516025515;64.2402831507784,688.1327008743596;0.0;512.0;0.0;688.1327008743596;384.0;0.0;0.0;1.0,church,church
00098.png,0.8077612704075079;0.19391610343086954;0.5567030401029236;-0.2556673662368889;0.9661516194962247;0.034427401678236796;-0.5311835161892184;-0.17013992175562573;0.8299978790056322,-22.182859714969286;27.472703009052005;40.88146128797834,10237.29937424063;0.0;384.0;0.0;10237.29937424063;512.0;0.0;0.0;1.0,church,church
00002.png,-0.42251199244550386;-0.3181546958925068;-0.848682040414004;0.29416184297052517;0.8375422948399467;-0.4604255797568374;0.8572936640264611;-0.4441852021801067;-0.26028269205673893,19.44491724880328;18.830988686540874;76.71971801033199,735.1082426934227;0.0;512.0;0.0;735.1082426934227;384.0;0.0;0.0;1.0,church,church
00099.png,0.3322963682333523;0.3743573362076198;0.8656995486232274;-0.5022922590869969;0.8471098059372394;-0.17351502282584563;-0.7982991983712658;-0.3771757700495987;0.46952830411732027,-19.805597891713667;31.59270804202577;44.8687480172969,693.5585941383405;0.0;384.0;0.0;693.5585941383405;512.0;0.0;0.0;1.0,church,church
00003.png,-0.25531384998391293;-0.3285838905163671;-0.9093115334688767;0.42348081894528494;0.8074661449144966;-0.4106853062898062;0.8691828541750136;-0.4899296395504657;-0.06700831514168937,32.94802561912933;25.14467822411084;69.9442877868716,392.56179261338275;0.0;384.0;0.0;392.56179261338275;512.0;0.0;0.0;1.0,church,church
00100.png,0.3089279370735053;0.3943117230219988;0.8654951154009656;-0.3811925299169281;0.8850524683569005;-0.2671598461425095;-0.8713528474912102;-0.24738713253275718;0.4237261165259699,-22.473719079033472;24.205597763063277;48.47011358409431,699.0965333298144;0.0;384.0;0.0;699.0965333298144;512.0;0.0;0.0;1.0,church,church
00004.png,-0.5154160759577633;-0.31189732411191673;-0.7981643489007312;0.25961343942306025;0.830808171333936;-0.492299344419318;0.8166683113205943;-0.4609531881401703;-0.34723915048303877,16.98891618235028;17.363415536145688;75.3406701654915,684.4285251419657;0.0;384.0;0.0;684.4285251419657;512.0;0.0;0.0;1.0,church,church
00101.png,0.5862515261637957;0.3090953669442748;0.7488452458313429;-0.12308197433114348;0.9476056323017921;-0.29477854946496446;-0.8007246565863749;0.0806450231787732;0.5935793161584448,-38.82466909409082;9.05004388938583;42.60073385414094,1377.1298289844772;0.0;384.0;0.0;1377.1298289844772;512.0;0.0;0.0;1.0,church,church
00005.png,-0.5496164693536723;-0.284201832943597;-0.7855896223644403;0.39715902964535066;0.7384076194052409;-0.5449943970128943;0.7349737694546437;-0.611541908421479;-0.2929676645260497,13.708243973031008;30.23937437293598;72.01223256416161,386.5113931751546;0.0;384.0;0.0;386.5113931751546;512.0;0.0;0.0;1.0,church,church
00102.png,0.7657088278404915;0.27128606584928694;0.5831756694540308;-0.10887701501027872;0.9482817862412654;-0.29817352244209505;-0.6339051873660541;0.16481967224543126;0.7556445520688392,-45.07028065972765;9.038117780825143;35.73903085724947,2208.4999320416437;0.0;384.0;0.0;2208.4999320416437;512.0;0.0;0.0;1.0,church,church
00006.png,-0.27339640369488727;-0.4960815725341004;-0.8241101139039593;0.2322859081028062;0.7973456476444869;-0.5570306769642481;0.9334332666792828;-0.34371935001464204;-0.10275867399862193,31.80778745504346;20.23740280732015;71.90838267649599,738.2896550144395;0.0;384.0;0.0;738.2896550144395;512.0;0.0;0.0;1.0,church,church
00103.png,0.5962558476883101;0.3164780398849038;0.7377808715113886;-0.3080418369730829;0.9388617268526431;-0.1537819382291742;-0.7413428294465007;-0.1355739950059826;0.6572902715744197,-20.531774941545763;26.39005380249548;54.671121479562025,732.7691869536582;0.0;384.0;0.0;732.7691869536582;512.0;0.0;0.0;1.0,church,church
00007.png,-0.2940705790387015;-0.36561325123736305;-0.8830908475708986;0.5884785868125648;0.6587878622599472;-0.46871260427052264;0.7531370707958346;-0.6575146409462026;0.021425441289659508,40.81234926681558;29.696277767841583;44.567370699714274,698.8489815942474;0.0;512.0;0.0;698.8489815942474;384.0;0.0;0.0;1.0,church,church
00104.png,-0.37972417604868913;0.30370326950903387;0.873827142067393;-0.21694930861408826;0.88899966179857;-0.40325252486983537;-0.8993011440090654;-0.3427009270654972;-0.2716864497402023,12.566793771772776;15.191753036514594;55.46170238109914,2240.5846754166746;0.0;512.0;0.0;2240.5846754166746;384.0;0.0;0.0;1.0,church,church
00008.png,-0.44971357625437647;-0.33623555290802987;-0.8274680370220542;0.323570028459069;0.8021760842446172;-0.5018126807375141;0.83250233393997;-0.4934158315524588;-0.2519537282079769,17.23602659920966;23.102044054517226;75.07233082390907,2164.6993031995917;0.0;384.0;0.0;2164.6993031995917;512.0;0.0;0.0;1.0,church,church
00105.png,0.008291571527329178;0.3965855891592994;0.9179603043230022;-0.48231334077408217;0.8057374671542177;-0.3437455095492159;-0.87595952597877;-0.4398943105963947;0.19795935025143752,-10.705064200346799;30.00682022084199;49.10605982590964,693.4564253452515;0.0;512.0;0.0;693.4564253452515;384.0;0.0;0.0;1.0,church,church
00009.png,-0.4858669066178263;-0.3113311498220127;-0.816704514622105;0.3015071102268142;0.8173516075491949;-0.49094787108146476;0.8203821131255242;-0.4847775415458624;-0.3032555418726086,19.55696859330432;20.08386355132299;74.05765242851963,2185.984951139413;0.0;384.0;0.0;2185.984951139413;512.0;0.0;0.0;1.0,church,church
00106.png,0.7153024043921266;0.28593329206669227;0.6376398848556654;-0.22929479282413467;0.9579753820161144;-0.17235737708266763;-0.6601260245245447;-0.022919859052432337;0.7508051090705476,-30.670012102201344;19.706543944342464;47.98024734549844,388.0619815777668;0.0;384.0;0.0;388.0619815777668;512.0;0.0;0.0;1.0,church,church
